Frame X Y
1194 209.69 179.20
1195 209.63 179.20
1196 209.44 179.20
1197 209.05 179.20
1198 209.05 179.31
1199 209.05 179.43
1200 209.05 179.50
1201 209.05 179.51
1202 209.05 179.60
1203 208.85 179.89
1204 208.85 179.98
1205 208.85 179.98
1206 209.02 179.98
1207 209.17 179.98
1208 209.17 179.79
1209 209.17 179.53
1210 209.17 179.53
1211 209.17 179.37
1212 209.57 179.32
1213 209.57 179.32
1214 209.57 179.32
1215 209.28 179.53
1216 209.06 179.56
1217 209.06 179.56
1218 209.06 179.63
1219 209.17 179.53
1220 209.17 179.63
1221 209.17 179.80
1222 208.73 179.92
1223 208.58 179.92
1224 208.58 179.92
1225 208.58 179.77
1226 208.72 179.60
1227 209.17 179.16
1228 210.50 178.57
1229 210.50 178.57
1230 210.50 178.57
1231 209.01 178.92
1232 208.99 178.95
1233 208.99 178.95
1234 208.98 178.95
1235 208.75 179.13
1236 208.74 179.34
1237 208.61 179.60
1238 208.61 180.89
1239 208.61 181.04
1240 208.99 181.04
1241 209.44 181.04
1242 209.58 180.80
1243 209.92 179.73
1244 209.92 179.70
1245 209.92 179.43
1246 209.31 179.43
1247 209.31 179.70
1248 209.31 179.63
1249 209.17 179.64
1250 209.17 179.73
1251 209.06 179.73
1252 208.54 179.99
1253 208.48 179.99
1254 208.48 179.99
1255 208.48 179.67
1256 208.80 179.67
1257 208.80 179.67
1258 208.80 179.48
1259 208.30 179.48
1260 207.76 179.48
1261 207.76 179.23
1262 207.76 179.11
1263 207.81 179.11
1264 207.93 179.11
1265 208.14 181.94
1266 210.93 184.16
1267 210.93 184.16
1268 210.93 184.16
1269 208.94 183.13
1270 208.83 182.15
1271 208.83 180.34
1272 208.83 180.29
1273 209.01 178.84
1274 209.07 178.81
1275 209.75 178.22
1276 209.81 178.22
1277 209.81 178.22
1278 209.81 178.65
1279 209.50 179.96
1280 209.48 179.96
1281 209.10 180.31
1282 208.97 180.33
1283 208.87 179.96
1284 208.69 179.81
1285 208.09 179.81
1286 208.09 179.81
1287 208.09 179.81
1288 208.77 180.08
1289 208.89 180.31
1290 208.95 180.47
1291 209.12 180.47
1292 209.12 180.47
1293 209.12 180.36
1294 209.08 179.83
1295 208.68 179.69
1296 208.36 179.65
1297 207.19 178.92
1298 207.19 178.86
1299 207.19 178.73
1300 207.71 178.86
1301 207.71 178.86
1302 207.71 178.92
1303 207.64 178.95
1304 207.23 178.97
1305 207.23 179.02
1306 207.23 179.03
1307 207.28 179.02
1308 207.50 179.11
1309 207.50 179.20
1310 207.50 179.27
1311 207.25 179.62
1312 207.25 179.62
1313 207.25 179.71
1314 207.71 179.71
1315 207.86 179.71
1316 207.86 179.92
1317 207.86 180.29
1318 207.35 180.30
1319 207.35 180.38
1320 207.35 180.77
1321 207.47 180.79
1322 207.47 180.79
1323 207.47 180.77
1324 207.47 180.74
1325 207.47 180.60
1326 207.51 179.46
1327 207.73 179.01
1328 207.73 178.98
1329 207.73 178.98
1330 207.66 179.01
1331 207.30 179.55
1332 207.30 181.38
1333 207.30 182.93
1334 207.89 183.95
1335 210.28 184.10
1336 210.54 184.10
1337 210.73 183.95
1338 210.94 184.09
1339 212.42 184.09
1340 214.36 184.09
1341 217.43 184.13
1342 218.47 184.13
1343 218.84 184.13
1344 219.67 183.94
1345 220.61 183.94
1346 220.61 183.94
1347 220.61 184.29
1348 219.69 185.64
1349 219.53 186.35
1350 218.83 186.35
1351 218.67 186.35
1352 218.24 184.41
1353 216.67 184.38
1354 216.20 183.39
1355 212.83 183.32
1356 212.83 183.08
1357 212.83 183.32
1358 213.69 183.08
1359 215.71 182.92
1360 216.26 182.54
1361 216.26 182.50
1362 216.26 182.50
1363 215.37 182.50
1364 212.61 183.08
1365 212.37 183.08
1366 212.17 183.08
